,Date,Country_Province,ConfirmedCases,Fatalities
3837,2020-04-12,Congo (Kinshasa),235.0,21.0
3838,2020-04-13,Congo (Kinshasa),241.0,21.0
3839,2020-04-14,Congo (Kinshasa),249.0,21.0
3840,2020-04-15,Congo (Kinshasa),258.0,21.0
3841,2020-04-16,Congo (Kinshasa),271.0,22.0
3842,2020-04-17,Congo (Kinshasa),286.0,23.0
3843,2020-04-18,Congo (Kinshasa),300.0,25.0
3844,2020-04-19,Congo (Kinshasa),310.0,25.0
3845,2020-04-20,Congo (Kinshasa),316.0,25.0
3846,2020-04-21,Congo (Kinshasa),325.0,25.0
3847,2020-04-22,Congo (Kinshasa),333.0,25.0
3848,2020-04-23,Congo (Kinshasa),346.0,27.0
3849,2020-04-24,Congo (Kinshasa),361.0,28.0
3850,2020-04-25,Congo (Kinshasa),376.0,29.0
3851,2020-04-26,Congo (Kinshasa),385.0,30.0
3852,2020-04-27,Congo (Kinshasa),391.0,30.0
3853,2020-04-28,Congo (Kinshasa),400.0,30.0
3854,2020-04-29,Congo (Kinshasa),408.0,30.0
3855,2020-04-30,Congo (Kinshasa),421.0,31.0
3856,2020-05-01,Congo (Kinshasa),436.0,32.0
3857,2020-05-02,Congo (Kinshasa),451.0,34.0
3858,2020-05-03,Congo (Kinshasa),461.0,34.0
3859,2020-05-04,Congo (Kinshasa),466.0,34.0
3860,2020-05-05,Congo (Kinshasa),475.0,34.0
3861,2020-05-06,Congo (Kinshasa),483.0,34.0
3862,2020-05-07,Congo (Kinshasa),497.0,36.0
3863,2020-05-08,Congo (Kinshasa),511.0,37.0
3864,2020-05-09,Congo (Kinshasa),526.0,38.0
3865,2020-05-10,Congo (Kinshasa),536.0,39.0
3866,2020-05-11,Congo (Kinshasa),541.0,39.0
3867,2020-05-12,Congo (Kinshasa),550.0,39.0
3868,2020-05-13,Congo (Kinshasa),559.0,39.0
3869,2020-05-14,Congo (Kinshasa),572.0,40.0
3870,2020-04-02,Costa Rica,404.0,2.0
3871,2020-04-03,Costa Rica,421.0,2.0
3872,2020-04-04,Costa Rica,439.0,2.0
3873,2020-04-05,Costa Rica,454.0,2.0
3874,2020-04-06,Costa Rica,473.0,2.0
3875,2020-04-07,Costa Rica,487.0,2.0
3876,2020-04-08,Costa Rica,503.0,3.0
3877,2020-04-09,Costa Rica,523.0,3.0
3878,2020-04-10,Costa Rica,540.0,3.0
3879,2020-04-11,Costa Rica,558.0,3.0
3880,2020-04-12,Costa Rica,573.0,3.0
3881,2020-04-13,Costa Rica,591.0,3.0
3882,2020-04-14,Costa Rica,606.0,3.0
3883,2020-04-15,Costa Rica,622.0,4.0
3884,2020-04-16,Costa Rica,641.0,4.0
3885,2020-04-17,Costa Rica,659.0,4.0
3886,2020-04-18,Costa Rica,677.0,4.0
3887,2020-04-19,Costa Rica,692.0,4.0
3888,2020-04-20,Costa Rica,710.0,4.0
3889,2020-04-21,Costa Rica,724.0,4.0
3890,2020-04-22,Costa Rica,741.0,5.0
3891,2020-04-23,Costa Rica,760.0,5.0
3892,2020-04-24,Costa Rica,778.0,5.0
3893,2020-04-25,Costa Rica,796.0,5.0
3894,2020-04-26,Costa Rica,811.0,5.0
3895,2020-04-27,Costa Rica,829.0,5.0
3896,2020-04-28,Costa Rica,843.0,6.0
3897,2020-04-29,Costa Rica,859.0,6.0
3898,2020-04-30,Costa Rica,879.0,6.0
3899,2020-05-01,Costa Rica,896.0,6.0
3900,2020-05-02,Costa Rica,914.0,6.0
3901,2020-05-03,Costa Rica,929.0,6.0
3902,2020-05-04,Costa Rica,948.0,6.0
3903,2020-05-05,Costa Rica,962.0,7.0
3904,2020-05-06,Costa Rica,978.0,7.0
3905,2020-05-07,Costa Rica,998.0,7.0
3906,2020-05-08,Costa Rica,1015.0,7.0
3907,2020-05-09,Costa Rica,1033.0,7.0
3908,2020-05-10,Costa Rica,1048.0,7.0
3909,2020-05-11,Costa Rica,1066.0,7.0
3910,2020-05-12,Costa Rica,1081.0,8.0
3911,2020-05-13,Costa Rica,1097.0,8.0
3912,2020-05-14,Costa Rica,1116.0,8.0
3913,2020-04-02,Cote d'Ivoire,181.0,1.0
3914,2020-04-03,Cote d'Ivoire,214.0,1.0
3915,2020-04-04,Cote d'Ivoire,260.0,2.0
3916,2020-04-05,Cote d'Ivoire,300.0,2.0
3917,2020-04-06,Cote d'Ivoire,337.0,3.0
3918,2020-04-07,Cote d'Ivoire,375.0,3.0
3919,2020-04-08,Cote d'Ivoire,404.0,3.0
3920,2020-04-09,Cote d'Ivoire,436.0,3.0
3921,2020-04-10,Cote d'Ivoire,469.0,4.0
3922,2020-04-11,Cote d'Ivoire,515.0,4.0
3923,2020-04-12,Cote d'Ivoire,555.0,5.0
3924,2020-04-13,Cote d'Ivoire,592.0,6.0
3925,2020-04-14,Cote d'Ivoire,630.0,6.0
3926,2020-04-15,Cote d'Ivoire,659.0,6.0
3927,2020-04-16,Cote d'Ivoire,691.0,6.0
3928,2020-04-17,Cote d'Ivoire,723.0,7.0
3929,2020-04-18,Cote d'Ivoire,769.0,7.0
3930,2020-04-19,Cote d'Ivoire,810.0,8.0
3931,2020-04-20,Cote d'Ivoire,847.0,8.0
3932,2020-04-21,Cote d'Ivoire,884.0,9.0
3933,2020-04-22,Cote d'Ivoire,914.0,9.0
3934,2020-04-23,Cote d'Ivoire,945.0,9.0
3935,2020-04-24,Cote d'Ivoire,978.0,9.0
3936,2020-04-25,Cote d'Ivoire,1024.0,10.0
3937,2020-04-26,Cote d'Ivoire,1064.0,11.0
3938,2020-04-27,Cote d'Ivoire,1101.0,11.0
3939,2020-04-28,Cote d'Ivoire,1139.0,12.0
3940,2020-04-29,Cote d'Ivoire,1169.0,12.0
3941,2020-04-30,Cote d'Ivoire,1200.0,12.0
3942,2020-05-01,Cote d'Ivoire,1233.0,12.0
3943,2020-05-02,Cote d'Ivoire,1279.0,13.0
3944,2020-05-03,Cote d'Ivoire,1319.0,14.0
3945,2020-05-04,Cote d'Ivoire,1356.0,14.0
3946,2020-05-05,Cote d'Ivoire,1394.0,14.0
3947,2020-05-06,Cote d'Ivoire,1423.0,15.0
3948,2020-05-07,Cote d'Ivoire,1455.0,15.0
3949,2020-05-08,Cote d'Ivoire,1488.0,15.0
3950,2020-05-09,Cote d'Ivoire,1533.0,16.0
3951,2020-05-10,Cote d'Ivoire,1574.0,17.0
3952,2020-05-11,Cote d'Ivoire,1611.0,17.0
3953,2020-05-12,Cote d'Ivoire,1648.0,17.0
3954,2020-05-13,Cote d'Ivoire,1678.0,17.0
3955,2020-05-14,Cote d'Ivoire,1710.0,18.0
3956,2020-04-02,Croatia,1026.0,7.0
3957,2020-04-03,Croatia,1080.0,8.0
3958,2020-04-04,Croatia,1131.0,11.0
3959,2020-04-05,Croatia,1182.0,13.0
3960,2020-04-06,Croatia,1240.0,15.0
3961,2020-04-07,Croatia,1295.0,17.0
3962,2020-04-08,Croatia,1350.0,19.0
3963,2020-04-09,Croatia,1401.0,21.0
3964,2020-04-10,Croatia,1455.0,22.0
3965,2020-04-11,Croatia,1506.0,24.0
3966,2020-04-12,Croatia,1558.0,27.0
3967,2020-04-13,Croatia,1615.0,29.0
3968,2020-04-14,Croatia,1670.0,31.0
3969,2020-04-15,Croatia,1725.0,33.0
3970,2020-04-16,Croatia,1776.0,35.0
3971,2020-04-17,Croatia,1830.0,36.0
3972,2020-04-18,Croatia,1881.0,38.0
3973,2020-04-19,Croatia,1933.0,41.0
3974,2020-04-20,Croatia,1990.0,43.0
3975,2020-04-21,Croatia,2045.0,45.0
3976,2020-04-22,Croatia,2100.0,47.0
3977,2020-04-23,Croatia,2151.0,49.0
3978,2020-04-24,Croatia,2206.0,50.0
3979,2020-04-25,Croatia,2256.0,52.0
3980,2020-04-26,Croatia,2308.0,55.0
3981,2020-04-27,Croatia,2365.0,56.0
3982,2020-04-28,Croatia,2420.0,59.0
3983,2020-04-29,Croatia,2475.0,61.0
3984,2020-04-30,Croatia,2526.0,63.0
3985,2020-05-01,Croatia,2581.0,64.0
3986,2020-05-02,Croatia,2632.0,66.0
3987,2020-05-03,Croatia,2683.0,69.0
3988,2020-05-04,Croatia,2740.0,70.0
3989,2020-05-05,Croatia,2796.0,73.0
3990,2020-05-06,Croatia,2851.0,75.0
3991,2020-05-07,Croatia,2901.0,76.0
3992,2020-05-08,Croatia,2956.0,78.0
3993,2020-05-09,Croatia,3007.0,80.0
3994,2020-05-10,Croatia,3058.0,83.0
3995,2020-05-11,Croatia,3116.0,84.0
3996,2020-05-12,Croatia,3171.0,87.0
3997,2020-05-13,Croatia,3226.0,89.0
3998,2020-05-14,Croatia,3276.0,90.0
3999,2020-04-02,Cuba,206.0,4.0
4000,2020-04-03,Cuba,251.0,6.0
4001,2020-04-04,Cuba,297.0,7.0
4002,2020-04-05,Cuba,342.0,9.0
4003,2020-04-06,Cuba,388.0,10.0
4004,2020-04-07,Cuba,436.0,12.0
4005,2020-04-08,Cuba,490.0,14.0
4006,2020-04-09,Cuba,537.0,16.0
4007,2020-04-10,Cuba,582.0,17.0
4008,2020-04-11,Cuba,627.0,18.0
4009,2020-04-12,Cuba,672.0,20.0
4010,2020-04-13,Cuba,719.0,21.0
4011,2020-04-14,Cuba,767.0,23.0
4012,2020-04-15,Cuba,820.0,25.0
4013,2020-04-16,Cuba,867.0,27.0
4014,2020-04-17,Cuba,912.0,28.0
4015,2020-04-18,Cuba,958.0,29.0
4016,2020-04-19,Cuba,1002.0,31.0
4017,2020-04-20,Cuba,1049.0,33.0
4018,2020-04-21,Cuba,1097.0,34.0
4019,2020-04-22,Cuba,1150.0,36.0
4020,2020-04-23,Cuba,1198.0,38.0
4021,2020-04-24,Cuba,1242.0,39.0
4022,2020-04-25,Cuba,1288.0,41.0
4023,2020-04-26,Cuba,1333.0,42.0
4024,2020-04-27,Cuba,1380.0,44.0
4025,2020-04-28,Cuba,1428.0,46.0
4026,2020-04-29,Cuba,1481.0,48.0
4027,2020-04-30,Cuba,1528.0,49.0
4028,2020-05-01,Cuba,1573.0,51.0
4029,2020-05-02,Cuba,1619.0,52.0
4030,2020-05-03,Cuba,1663.0,54.0
4031,2020-05-04,Cuba,1710.0,55.0
4032,2020-05-05,Cuba,1758.0,57.0
4033,2020-05-06,Cuba,1811.0,59.0
4034,2020-05-07,Cuba,1859.0,61.0
4035,2020-05-08,Cuba,1903.0,62.0
4036,2020-05-09,Cuba,1949.0,63.0
4037,2020-05-10,Cuba,1994.0,65.0
4038,2020-05-11,Cuba,2040.0,66.0
4039,2020-05-12,Cuba,2089.0,68.0
4040,2020-05-13,Cuba,2142.0,70.0
4041,2020-05-14,Cuba,2189.0,72.0
4042,2020-04-02,Cyprus,368.0,9.0
4043,2020-04-03,Cyprus,393.0,10.0
4044,2020-04-04,Cyprus,419.0,10.0
4045,2020-04-05,Cyprus,441.0,10.0
4046,2020-04-06,Cyprus,468.0,10.0
4047,2020-04-07,Cyprus,493.0,10.0
4048,2020-04-08,Cyprus,521.0,10.0
4049,2020-04-09,Cyprus,550.0,11.0
4050,2020-04-10,Cyprus,576.0,11.0
4051,2020-04-11,Cyprus,601.0,11.0
4052,2020-04-12,Cyprus,624.0,11.0
4053,2020-04-13,Cyprus,650.0,11.0
4054,2020-04-14,Cyprus,675.0,11.0
4055,2020-04-15,Cyprus,703.0,11.0
4056,2020-04-16,Cyprus,733.0,12.0
4057,2020-04-17,Cyprus,758.0,12.0
4058,2020-04-18,Cyprus,783.0,12.0
4059,2020-04-19,Cyprus,806.0,12.0
4060,2020-04-20,Cyprus,832.0,12.0
4061,2020-04-21,Cyprus,857.0,12.0
4062,2020-04-22,Cyprus,885.0,13.0
4063,2020-04-23,Cyprus,915.0,13.0
4064,2020-04-24,Cyprus,940.0,13.0
4065,2020-04-25,Cyprus,966.0,13.0
4066,2020-04-26,Cyprus,988.0,13.0
4067,2020-04-27,Cyprus,1015.0,13.0
4068,2020-04-28,Cyprus,1040.0,14.0
4069,2020-04-29,Cyprus,1068.0,14.0
4070,2020-04-30,Cyprus,1097.0,14.0
4071,2020-05-01,Cyprus,1123.0,14.0
4072,2020-05-02,Cyprus,1148.0,14.0
4073,2020-05-03,Cyprus,1171.0,14.0
4074,2020-05-04,Cyprus,1197.0,15.0
4075,2020-05-05,Cyprus,1222.0,15.0
4076,2020-05-06,Cyprus,1250.0,15.0
4077,2020-05-07,Cyprus,1280.0,15.0
4078,2020-05-08,Cyprus,1305.0,15.0
4079,2020-05-09,Cyprus,1330.0,16.0
4080,2020-05-10,Cyprus,1353.0,16.0
4081,2020-05-11,Cyprus,1379.0,16.0
4082,2020-05-12,Cyprus,1404.0,16.0
4083,2020-05-13,Cyprus,1433.0,16.0
4084,2020-05-14,Cyprus,1462.0,16.0
4085,2020-04-02,Czechia,4046.0,46.0
4086,2020-04-03,Czechia,4237.0,53.0
4087,2020-04-04,Czechia,4432.0,61.0
4088,2020-04-05,Czechia,4589.0,70.0
4089,2020-04-06,Czechia,4744.0,80.0
4090,2020-04-07,Czechia,4890.0,91.0
4091,2020-04-08,Czechia,5050.0,101.0
4092,2020-04-09,Czechia,5262.0,108.0
4093,2020-04-10,Czechia,5454.0,115.0
4094,2020-04-11,Czechia,5649.0,123.0
4095,2020-04-12,Czechia,5805.0,132.0
4096,2020-04-13,Czechia,5960.0,142.0
4097,2020-04-14,Czechia,6107.0,153.0
4098,2020-04-15,Czechia,6266.0,163.0
4099,2020-04-16,Czechia,6479.0,170.0
4100,2020-04-17,Czechia,6670.0,177.0
4101,2020-04-18,Czechia,6865.0,185.0
4102,2020-04-19,Czechia,7022.0,194.0
4103,2020-04-20,Czechia,7177.0,204.0
4104,2020-04-21,Czechia,7323.0,215.0
4105,2020-04-22,Czechia,7482.0,225.0
4106,2020-04-23,Czechia,7695.0,232.0
4107,2020-04-24,Czechia,7887.0,239.0
4108,2020-04-25,Czechia,8082.0,247.0
4109,2020-04-26,Czechia,8238.0,256.0
4110,2020-04-27,Czechia,8393.0,266.0
4111,2020-04-28,Czechia,8539.0,277.0
4112,2020-04-29,Czechia,8699.0,286.0
4113,2020-04-30,Czechia,8911.0,294.0
4114,2020-05-01,Czechia,9103.0,301.0
4115,2020-05-02,Czechia,9298.0,309.0
4116,2020-05-03,Czechia,9454.0,318.0
4117,2020-05-04,Czechia,9609.0,328.0
4118,2020-05-05,Czechia,9756.0,339.0
4119,2020-05-06,Czechia,9915.0,348.0
4120,2020-05-07,Czechia,10128.0,356.0
4121,2020-05-08,Czechia,10320.0,363.0
4122,2020-05-09,Czechia,10515.0,371.0
4123,2020-05-10,Czechia,10671.0,379.0
4124,2020-05-11,Czechia,10826.0,390.0
4125,2020-05-12,Czechia,10972.0,401.0
4126,2020-05-13,Czechia,11132.0,410.0
4127,2020-05-14,Czechia,11344.0,418.0
4128,2020-04-02,"Faroe Islands, Denmark",179.0,0.0
4129,2020-04-03,"Faroe Islands, Denmark",179.0,0.0
4130,2020-04-04,"Faroe Islands, Denmark",180.0,0.0
4131,2020-04-05,"Faroe Islands, Denmark",182.0,0.0
4132,2020-04-06,"Faroe Islands, Denmark",181.0,0.0
4133,2020-04-07,"Faroe Islands, Denmark",181.0,0.0
4134,2020-04-08,"Faroe Islands, Denmark",181.0,0.0
4135,2020-04-09,"Faroe Islands, Denmark",182.0,0.0
4136,2020-04-10,"Faroe Islands, Denmark",182.0,0.0
4137,2020-04-11,"Faroe Islands, Denmark",183.0,0.0
4138,2020-04-12,"Faroe Islands, Denmark",185.0,0.0
4139,2020-04-13,"Faroe Islands, Denmark",184.0,0.0
4140,2020-04-14,"Faroe Islands, Denmark",184.0,0.0
4141,2020-04-15,"Faroe Islands, Denmark",184.0,0.0
4142,2020-04-16,"Faroe Islands, Denmark",184.0,0.0
4143,2020-04-17,"Faroe Islands, Denmark",185.0,0.0
4144,2020-04-18,"Faroe Islands, Denmark",186.0,0.0
4145,2020-04-19,"Faroe Islands, Denmark",187.0,0.0
4146,2020-04-20,"Faroe Islands, Denmark",187.0,0.0
4147,2020-04-21,"Faroe Islands, Denmark",187.0,0.0
4148,2020-04-22,"Faroe Islands, Denmark",186.0,0.0
4149,2020-04-23,"Faroe Islands, Denmark",187.0,0.0
4150,2020-04-24,"Faroe Islands, Denmark",187.0,0.0
4151,2020-04-25,"Faroe Islands, Denmark",189.0,0.0
4152,2020-04-26,"Faroe Islands, Denmark",190.0,0.0
4153,2020-04-27,"Faroe Islands, Denmark",190.0,0.0
4154,2020-04-28,"Faroe Islands, Denmark",190.0,0.0
4155,2020-04-29,"Faroe Islands, Denmark",189.0,0.0
4156,2020-04-30,"Faroe Islands, Denmark",190.0,0.0
4157,2020-05-01,"Faroe Islands, Denmark",190.0,0.0
4158,2020-05-02,"Faroe Islands, Denmark",192.0,0.0
4159,2020-05-03,"Faroe Islands, Denmark",193.0,0.0
4160,2020-05-04,"Faroe Islands, Denmark",192.0,0.0
4161,2020-05-05,"Faroe Islands, Denmark",192.0,0.0
4162,2020-05-06,"Faroe Islands, Denmark",192.0,0.0
4163,2020-05-07,"Faroe Islands, Denmark",193.0,0.0
4164,2020-05-08,"Faroe Islands, Denmark",193.0,0.0
4165,2020-05-09,"Faroe Islands, Denmark",195.0,0.0
4166,2020-05-10,"Faroe Islands, Denmark",196.0,0.0
4167,2020-05-11,"Faroe Islands, Denmark",195.0,0.0
4168,2020-05-12,"Faroe Islands, Denmark",195.0,0.0
4169,2020-05-13,"Faroe Islands, Denmark",195.0,0.0
4170,2020-05-14,"Faroe Islands, Denmark",196.0,0.0
4171,2020-04-02,"Greenland, Denmark",10.0,0.0
4172,2020-04-03,"Greenland, Denmark",11.0,0.0
4173,2020-04-04,"Greenland, Denmark",11.0,0.0
4174,2020-04-05,"Greenland, Denmark",11.0,0.0
4175,2020-04-06,"Greenland, Denmark",11.0,0.0
4176,2020-04-07,"Greenland, Denmark",11.0,0.0
4177,2020-04-08,"Greenland, Denmark",11.0,0.0
4178,2020-04-09,"Greenland, Denmark",11.0,0.0
4179,2020-04-10,"Greenland, Denmark",11.0,0.0
4180,2020-04-11,"Greenland, Denmark",11.0,0.0
4181,2020-04-12,"Greenland, Denmark",11.0,0.0
4182,2020-04-13,"Greenland, Denmark",11.0,0.0
4183,2020-04-14,"Greenland, Denmark",11.0,0.0
4184,2020-04-15,"Greenland, Denmark",11.0,0.0
4185,2020-04-16,"Greenland, Denmark",11.0,0.0
4186,2020-04-17,"Greenland, Denmark",11.0,0.0
4187,2020-04-18,"Greenland, Denmark",11.0,0.0
4188,2020-04-19,"Greenland, Denmark",11.0,0.0
4189,2020-04-20,"Greenland, Denmark",11.0,0.0
4190,2020-04-21,"Greenland, Denmark",11.0,0.0
4191,2020-04-22,"Greenland, Denmark",11.0,0.0
4192,2020-04-23,"Greenland, Denmark",11.0,0.0
4193,2020-04-24,"Greenland, Denmark",12.0,0.0
4194,2020-04-25,"Greenland, Denmark",12.0,0.0
4195,2020-04-26,"Greenland, Denmark",12.0,0.0
4196,2020-04-27,"Greenland, Denmark",12.0,0.0
4197,2020-04-28,"Greenland, Denmark",12.0,0.0
4198,2020-04-29,"Greenland, Denmark",12.0,0.0
4199,2020-04-30,"Greenland, Denmark",12.0,0.0
4200,2020-05-01,"Greenland, Denmark",12.0,0.0
4201,2020-05-02,"Greenland, Denmark",12.0,0.0
4202,2020-05-03,"Greenland, Denmark",12.0,0.0
4203,2020-05-04,"Greenland, Denmark",12.0,0.0
4204,2020-05-05,"Greenland, Denmark",12.0,0.0
4205,2020-05-06,"Greenland, Denmark",12.0,0.0
4206,2020-05-07,"Greenland, Denmark",12.0,0.0
4207,2020-05-08,"Greenland, Denmark",12.0,0.0
4208,2020-05-09,"Greenland, Denmark",12.0,0.0
4209,2020-05-10,"Greenland, Denmark",12.0,0.0
4210,2020-05-11,"Greenland, Denmark",12.0,0.0
4211,2020-05-12,"Greenland, Denmark",12.0,0.0
4212,2020-05-13,"Greenland, Denmark",12.0,0.0
4213,2020-05-14,"Greenland, Denmark",12.0,0.0
4214,2020-04-02,Denmark,3642.0,129.0
4215,2020-04-03,Denmark,3896.0,144.0
4216,2020-04-04,Denmark,4126.0,159.0
4217,2020-04-05,Denmark,4352.0,172.0
4218,2020-04-06,Denmark,4592.0,185.0
4219,2020-04-07,Denmark,4845.0,198.0
4220,2020-04-08,Denmark,5071.0,211.0
4221,2020-04-09,Denmark,5304.0,226.0
4222,2020-04-10,Denmark,5558.0,241.0
4223,2020-04-11,Denmark,5788.0,256.0
4224,2020-04-12,Denmark,6014.0,269.0
4225,2020-04-13,Denmark,6254.0,282.0
4226,2020-04-14,Denmark,6507.0,296.0
4227,2020-04-15,Denmark,6733.0,308.0
4228,2020-04-16,Denmark,6966.0,323.0
4229,2020-04-17,Denmark,7220.0,338.0
4230,2020-04-18,Denmark,7450.0,353.0
4231,2020-04-19,Denmark,7676.0,366.0
4232,2020-04-20,Denmark,7916.0,379.0
4233,2020-04-21,Denmark,8169.0,393.0
4234,2020-04-22,Denmark,8395.0,405.0
4235,2020-04-23,Denmark,8628.0,421.0
4236,2020-04-24,Denmark,8882.0,435.0
4237,2020-04-25,Denmark,9112.0,451.0
4238,2020-04-26,Denmark,9338.0,464.0
4239,2020-04-27,Denmark,9578.0,477.0
4240,2020-04-28,Denmark,9831.0,490.0
4241,2020-04-29,Denmark,10057.0,503.0
4242,2020-04-30,Denmark,10290.0,518.0
4243,2020-05-01,Denmark,10544.0,532.0
4244,2020-05-02,Denmark,10774.0,548.0
4245,2020-05-03,Denmark,11000.0,561.0
4246,2020-05-04,Denmark,11240.0,574.0
4247,2020-05-05,Denmark,11493.0,587.0
4248,2020-05-06,Denmark,11719.0,600.0
4249,2020-05-07,Denmark,11952.0,615.0
4250,2020-05-08,Denmark,12205.0,630.0
4251,2020-05-09,Denmark,12436.0,645.0
4252,2020-05-10,Denmark,12662.0,658.0
4253,2020-05-11,Denmark,12902.0,671.0
4254,2020-05-12,Denmark,13155.0,684.0
4255,2020-05-13,Denmark,13381.0,697.0
4256,2020-05-14,Denmark,13614.0,712.0
4257,2020-04-02,Diamond Princess,710.0,11.0
4258,2020-04-03,Diamond Princess,711.0,11.0
4259,2020-04-04,Diamond Princess,710.0,11.0
4260,2020-04-05,Diamond Princess,712.0,11.0
4261,2020-04-06,Diamond Princess,715.0,11.0
4262,2020-04-07,Diamond Princess,711.0,11.0
4263,2020-04-08,Diamond Princess,714.0,11.0
4264,2020-04-09,Diamond Princess,711.0,11.0
4265,2020-04-10,Diamond Princess,712.0,12.0
4266,2020-04-11,Diamond Princess,710.0,12.0
4267,2020-04-12,Diamond Princess,712.0,12.0
4268,2020-04-13,Diamond Princess,715.0,12.0
4269,2020-04-14,Diamond Princess,712.0,12.0
4270,2020-04-15,Diamond Princess,714.0,12.0
4271,2020-04-16,Diamond Princess,711.0,12.0
4272,2020-04-17,Diamond Princess,712.0,12.0
4273,2020-04-18,Diamond Princess,710.0,12.0
4274,2020-04-19,Diamond Princess,712.0,12.0
4275,2020-04-20,Diamond Princess,716.0,12.0
4276,2020-04-21,Diamond Princess,712.0,13.0
4277,2020-04-22,Diamond Princess,714.0,13.0
4278,2020-04-23,Diamond Princess,711.0,13.0
4279,2020-04-24,Diamond Princess,712.0,13.0
4280,2020-04-25,Diamond Princess,710.0,13.0
4281,2020-04-26,Diamond Princess,713.0,13.0
4282,2020-04-27,Diamond Princess,716.0,13.0
4283,2020-04-28,Diamond Princess,712.0,13.0
4284,2020-04-29,Diamond Princess,714.0,14.0
4285,2020-04-30,Diamond Princess,711.0,14.0
4286,2020-05-01,Diamond Princess,712.0,14.0
4287,2020-05-02,Diamond Princess,711.0,14.0
4288,2020-05-03,Diamond Princess,713.0,14.0
4289,2020-05-04,Diamond Princess,716.0,14.0
4290,2020-05-05,Diamond Princess,712.0,14.0
4291,2020-05-06,Diamond Princess,715.0,14.0
4292,2020-05-07,Diamond Princess,712.0,15.0
4293,2020-05-08,Diamond Princess,713.0,15.0
4294,2020-05-09,Diamond Princess,711.0,15.0
4295,2020-05-10,Diamond Princess,713.0,15.0
4296,2020-05-11,Diamond Princess,716.0,15.0
4297,2020-05-12,Diamond Princess,713.0,15.0
4298,2020-05-13,Diamond Princess,715.0,15.0
4299,2020-05-14,Diamond Princess,712.0,15.0
4300,2020-04-02,Djibouti,-54.0,-0.0
4301,2020-04-03,Djibouti,-10.0,-0.0
4302,2020-04-04,Djibouti,25.0,0.0
4303,2020-04-05,Djibouti,68.0,0.0
4304,2020-04-06,Djibouti,101.0,0.0
4305,2020-04-07,Djibouti,146.0,1.0
4306,2020-04-08,Djibouti,196.0,1.0
4307,2020-04-09,Djibouti,242.0,1.0
4308,2020-04-10,Djibouti,286.0,1.0
4309,2020-04-11,Djibouti,320.0,1.0
4310,2020-04-12,Djibouti,363.0,1.0
4311,2020-04-13,Djibouti,396.0,1.0
4312,2020-04-14,Djibouti,441.0,2.0
4313,2020-04-15,Djibouti,492.0,2.0
4314,2020-04-16,Djibouti,537.0,2.0
4315,2020-04-17,Djibouti,581.0,2.0
4316,2020-04-18,Djibouti,615.0,2.0
4317,2020-04-19,Djibouti,658.0,2.0
4318,2020-04-20,Djibouti,691.0,3.0
4319,2020-04-21,Djibouti,737.0,3.0
4320,2020-04-22,Djibouti,787.0,3.0
4321,2020-04-23,Djibouti,832.0,3.0
4322,2020-04-24,Djibouti,876.0,3.0
4323,2020-04-25,Djibouti,910.0,3.0
4324,2020-04-26,Djibouti,954.0,3.0
4325,2020-04-27,Djibouti,987.0,4.0
4326,2020-04-28,Djibouti,1032.0,4.0
4327,2020-04-29,Djibouti,1082.0,4.0
4328,2020-04-30,Djibouti,1127.0,4.0
4329,2020-05-01,Djibouti,1171.0,4.0
4330,2020-05-02,Djibouti,1206.0,4.0
4331,2020-05-03,Djibouti,1249.0,5.0
4332,2020-05-04,Djibouti,1282.0,5.0
4333,2020-05-05,Djibouti,1327.0,5.0
4334,2020-05-06,Djibouti,1378.0,5.0
4335,2020-05-07,Djibouti,1423.0,5.0
4336,2020-05-08,Djibouti,1467.0,5.0
4337,2020-05-09,Djibouti,1501.0,6.0
4338,2020-05-10,Djibouti,1544.0,6.0
4339,2020-05-11,Djibouti,1577.0,6.0
4340,2020-05-12,Djibouti,1623.0,6.0
4341,2020-05-13,Djibouti,1673.0,6.0
4342,2020-05-14,Djibouti,1718.0,6.0
4343,2020-04-02,Dominica,13.0,0.0
4344,2020-04-03,Dominica,13.0,0.0
4345,2020-04-04,Dominica,14.0,0.0
4346,2020-04-05,Dominica,14.0,0.0
4347,2020-04-06,Dominica,14.0,0.0
4348,2020-04-07,Dominica,14.0,0.0
4349,2020-04-08,Dominica,14.0,0.0
4350,2020-04-09,Dominica,15.0,0.0
4351,2020-04-10,Dominica,15.0,0.0
4352,2020-04-11,Dominica,15.0,0.0
4353,2020-04-12,Dominica,15.0,0.0
4354,2020-04-13,Dominica,16.0,0.0
4355,2020-04-14,Dominica,16.0,0.0
4356,2020-04-15,Dominica,16.0,0.0
4357,2020-04-16,Dominica,16.0,0.0
4358,2020-04-17,Dominica,16.0,0.0
4359,2020-04-18,Dominica,17.0,0.0
4360,2020-04-19,Dominica,17.0,0.0
4361,2020-04-20,Dominica,17.0,0.0
4362,2020-04-21,Dominica,18.0,0.0
4363,2020-04-22,Dominica,18.0,0.0
4364,2020-04-23,Dominica,18.0,0.0
4365,2020-04-24,Dominica,18.0,0.0
4366,2020-04-25,Dominica,18.0,0.0
4367,2020-04-26,Dominica,19.0,0.0
4368,2020-04-27,Dominica,19.0,0.0
4369,2020-04-28,Dominica,19.0,0.0
4370,2020-04-29,Dominica,19.0,0.0
4371,2020-04-30,Dominica,19.0,0.0
4372,2020-05-01,Dominica,20.0,0.0
4373,2020-05-02,Dominica,20.0,0.0
